zip,city,state,latitude,longitude,timezone,dst
5402,Burlington,VT,44.442117,-73.082525,-5,1
5403,South Burlington,VT,44.451941,-73.17941,-5,1
5404,Winooski,VT,44.494999,-73.18259,-5,1
5405,Burlington,VT,44.442117,-73.082525,-5,1
5406,Burlington,VT,44.442117,-73.082525,-5,1
5407,South Burlington,VT,44.442117,-73.082525,-5,1
5418,Fletcher,VT,44.738007,-72.87814,-5,1
5433,Lincoln,VT,44.039878,-73.015358,-5,1
5439,Colchester,VT,44.49518,-73.165092,-5,1
5440,Alburg,VT,44.966836,-73.27028,-5,1
5441,Bakersfield,VT,44.772886,-72.78854,-5,1
5442,Belvidere Center,VT,44.755398,-72.68029,-5,1
5443,Bristol,VT,44.129002,-73.05258,-5,1
5444,Cambridge,VT,44.645649,-72.90151,-5,1
5445,Charlotte,VT,44.309241,-73.23504,-5,1
5446,Colchester,VT,44.541902,-73.19659,-5,1
5447,East Berkshire,VT,44.824855,-72.895849,-5,1
5448,East Fairfield,VT,44.751801,-72.88247,-5,1
5449,Colchester,VT,44.442117,-73.082525,-5,1
5450,Enosburg Falls,VT,44.885689,-72.78992,-5,1
5451,Essex,VT,44.50835,-73.050271,-5,1
5452,Essex Junction,VT,44.501991,-73.09376,-5,1
5453,Essex Junction,VT,44.442117,-73.082525,-5,1
5454,Fairfax,VT,44.693805,-73.04099,-5,1
5455,Fairfield,VT,44.801734,-72.96213,-5,1
5456,Ferrisburg,VT,44.204926,-73.25143,-5,1
5457,Franklin,VT,44.961552,-72.89351,-5,1
5458,Grand Isle,VT,44.712593,-73.30526,-5,1
5459,Highgate Center,VT,44.941617,-73.03056,-5,1
5460,Highgate Springs,VT,44.974765,-73.105205,-5,1
5461,Hinesburg,VT,44.332217,-73.09254,-5,1
5462,Huntington,VT,44.304004,-72.97999,-5,1
5463,Isle La Motte,VT,44.866344,-73.33081,-5,1
5464,Jeffersonville,VT,44.636283,-72.82257,-5,1
5465,Jericho,VT,44.486113,-72.96317,-5,1
5466,Jonesville,VT,44.362504,-73.019801,-5,1
5468,Milton,VT,44.641974,-73.13469,-5,1
5469,Monkton,VT,44.240375,-73.134702,-5,1
5470,Montgomery,VT,44.824855,-72.895849,-5,1
5471,Montgomery Center,VT,44.874895,-72.58798,-5,1
5472,New Haven,VT,44.121825,-73.166,-5,1
5473,North Ferrisburg,VT,44.255574,-73.22253,-5,1
5474,North Hero,VT,44.831101,-73.27354,-5,1
5476,Richford,VT,44.970417,-72.66316,-5,1
5477,Richmond,VT,44.392443,-72.95936,-5,1
5478,Saint Albans,VT,44.807555,-73.09077,-5,1
5479,Saint Albans,VT,44.824855,-72.895849,-5,1
5481,Saint Albans Bay,VT,44.824855,-72.895849,-5,1
5482,Shelburne,VT,44.388556,-73.22318,-5,1
5483,Sheldon,VT,44.884125,-72.9751,-5,1
5485,Sheldon Springs,VT,44.905573,-72.963154,-5,1
5486,South Hero,VT,44.645192,-73.31452,-5,1
5487,Starksboro,VT,44.224103,-73.03164,-5,1
5488,Swanton,VT,44.930163,-73.12099,-5,1
5489,Underhill,VT,44.546538,-72.92649,-5,1
5490,Underhill Center,VT,44.504656,-72.885253,-5,1
5491,Vergennes,VT,44.12753,-73.28437,-5,1
5492,Waterville,VT,44.708468,-72.7585,-5,1
5494,Westford,VT,44.608283,-73.00979,-5,1
5495,Williston,VT,44.44524,-73.09917,-5,1
5501,Andover,MA,42.647191,-71.184202,-5,1
5544,Andover,MA,42.647191,-71.184202,-5,1
5601,Montpelier,VT,44.19906,-72.559638,-5,1
5602,Montpelier,VT,44.265633,-72.59686,-5,1
5603,Montpelier,VT,44.156554,-72.655892,-5,1
5604,Montpelier,VT,44.259518,-72.585018,-5,1
5609,Montpelier,VT,44.259518,-72.585018,-5,1
5620,Montpelier,VT,44.259518,-72.585018,-5,1
5626,Waterbury,VT,44.352339,-72.779614,-5,1
5633,Montpelier,VT,44.259518,-72.585018,-5,1
5640,Adamant,VT,44.354296,-72.49053,-5,1
5641,Barre,VT,44.194307,-72.49443,-5,1
5647,Cabot,VT,44.414576,-72.28652,-5,1
5648,Calais,VT,44.375726,-72.49509,-5,1
5649,East Barre,VT,44.152477,-72.43328,-5,1
5650,East Calais,VT,44.403899,-72.44328,-5,1
5651,East Montpelier,VT,44.282269,-72.48983,-5,1
5652,Eden,VT,44.715079,-72.5717,-5,1
5653,Eden Mills,VT,44.711083,-72.50846,-5,1
5654,Graniteville,VT,44.140716,-72.47675,-5,1
5655,Hyde Park,VT,44.610931,-72.59971,-5,1
5656,Johnson,VT,44.645219,-72.67941,-5,1
5657,Lake Elmore,VT,44.541415,-72.52693,-5,1
5658,Marshfield,VT,44.353823,-72.34925,-5,1
5660,Moretown,VT,44.248198,-72.78525,-5,1
5661,Morrisville,VT,44.549391,-72.60332,-5,1
5662,Moscow,VT,44.442001,-72.718759,-5,1
5663,Northfield,VT,44.141056,-72.66443,-5,1
5664,Northfield Falls,VT,44.171238,-72.64976,-5,1
5665,North Hyde Park,VT,44.67307,-72.597057,-5,1
5666,North Montpelier,VT,44.33865,-72.44382,-5,1
5667,Plainfield,VT,44.295577,-72.42365,-5,1
5669,Roxbury,VT,44.062311,-72.74364,-5,1
5670,South Barre,VT,44.175744,-72.50247,-5,1
5671,Waterbury,VT,44.259518,-72.585018,-5,1
5672,Stowe,VT,44.475387,-72.70225,-5,1
5673,Waitsfield,VT,44.184704,-72.8367,-5,1
5674,Warren,VT,44.106922,-72.85816,-5,1
5675,Washington,VT,44.083457,-72.422,-5,1
5676,Waterbury,VT,44.348486,-72.77081,-5,1
5677,Waterbury Center,VT,44.375144,-72.71362,-5,1
5678,Websterville,VT,44.158979,-72.46942,-5,1
5679,Williamstown,VT,44.109793,-72.54155,-5,1
5680,Wolcott,VT,44.551056,-72.4739,-5,1
5681,Woodbury,VT,44.457481,-72.40659,-5,1
5682,Worcester,VT,44.383559,-72.55088,-5,1
5701,Rutland,VT,43.617302,-72.96325,-5,1
5702,Rutland,VT,43.412792,-72.990632,-5,1
5730,Belmont,VT,43.416666,-72.83445,-5,1
5731,Benson,VT,43.687677,-73.291868,-5,1
5732,Bomoseen,VT,43.644208,-73.20284,-5,1
5733,Brandon,VT,43.810371,-73.09998,-5,1
5734,Bridport,VT,43.987529,-73.35144,-5,1
5735,Castleton,VT,43.640503,-73.16118,-5,1
5736,Center Rutland,VT,43.602211,-73.01298,-5,1
5737,Chittenden,VT,43.735819,-72.93145,-5,1
5738,Cuttingsville,VT,43.507854,-72.8642,-5,1
5739,Danby,VT,43.341177,-73.01602,-5,1
5740,East Middlebury,VT,43.97153,-73.091416,-5,1
5741,East Poultney,VT,43.592039,-72.818121,-5,1
5742,East Wallingford,VT,43.441404,-72.88507,-5,1
5743,Fair Haven,VT,43.666758,-73.2857,-5,1
5744,Florence,VT,43.68805,-73.06783,-5,1
5745,Forest Dale,VT,43.592039,-72.818121,-5,1
5746,Gaysville,VT,43.785433,-72.71366,-5,1
5747,Granville,VT,43.999811,-72.83927,-5,1
5748,Hancock,VT,43.926595,-72.87143,-5,1
5750,Hydeville,VT,43.619787,-73.23273,-5,1
5751,Killington,VT,43.659839,-72.79419,-5,1
5752,Poultney,VT,43.225264,-73.141318,-5,1
5753,Middlebury,VT,44.006024,-73.172,-5,1
5757,Middletown Springs,VT,43.477827,-73.12311,-5,1
5758,Mount Holly,VT,43.452914,-72.79647,-5,1
5759,North Clarendon,VT,43.553904,-72.96168,-5,1
5760,Orwell,VT,43.801501,-73.2869,-5,1
5761,Pawlet,VT,43.357161,-73.13467,-5,1
5762,Pittsfield,VT,43.768578,-72.83138,-5,1
5763,Pittsford,VT,43.719898,-73.00087,-5,1
5764,Poultney,VT,43.521021,-73.21603,-5,1
5765,Proctor,VT,43.657716,-73.0328,-5,1
5766,Ripton,VT,43.981681,-73.0155,-5,1
5767,Rochester,VT,43.876046,-72.81212,-5,1
5768,Rupert,VT,43.026984,-73.055156,-5,1
5769,Salisbury,VT,43.914026,-73.10703,-5,1
5770,Shoreham,VT,43.892373,-73.31583,-5,1
5772,Stockbridge,VT,43.761779,-72.73703,-5,1
5773,Wallingford,VT,43.444268,-72.98732,-5,1
5774,Wells,VT,43.43357,-73.19578,-5,1
5775,West Pawlet,VT,43.365073,-73.23612,-5,1
5776,West Rupert,VT,43.235771,-73.2489,-5,1
5777,West Rutland,VT,43.574326,-73.04215,-5,1
5778,Whiting,VT,43.864419,-73.21148,-5,1
5801,White River Junction,VT,43.898246,-72.183633,-5,1
5819,Saint Johnsbury,VT,44.412413,-72.00996,-5,1
5820,Albany,VT,44.733624,-72.38308,-5,1
5821,Barnet,VT,44.311706,-72.10346,-5,1
5822,Barton,VT,44.750509,-72.16376,-5,1
5823,Beebe Plain,VT,45.005783,-72.138347,-5,1
5824,Concord,VT,44.428537,-71.87212,-5,1
5825,Coventry,VT,44.863351,-72.26649,-5,1
5826,Craftsbury,VT,44.647068,-72.3887,-5,1
5827,Craftsbury Common,VT,44.678879,-72.35975,-5,1
5828,Danville,VT,44.424043,-72.12808,-5,1
5829,Derby,VT,44.945925,-72.09864,-5,1
5830,Derby Line,VT,44.985004,-72.05857,-5,1
5832,East Burke,VT,44.588911,-71.92705,-5,1
5833,East Charleston,VT,44.82446,-71.969,-5,1
5836,East Hardwick,VT,44.529915,-72.26819,-5,1
5837,East Haven,VT,44.643171,-71.86394,-5,1
5838,East Saint Johnsbury,VT,44.468494,-71.930077,-5,1
5839,Glover,VT,44.684488,-72.20936,-5,1
5840,Granby,VT,44.612521,-71.71536,-5,1
5841,Greensboro,VT,44.599177,-72.31179,-5,1
5842,Greensboro Bend,VT,44.574196,-72.24333,-5,1
5843,Hardwick,VT,44.504593,-72.35822,-5,1
5845,Irasburg,VT,44.800462,-72.28964,-5,1
5846,Island Pond,VT,44.803005,-71.84683,-5,1
5847,Lowell,VT,44.799008,-72.45025,-5,1
5848,Lower Waterford,VT,44.382103,-71.919518,-5,1
5849,Lyndon,VT,44.497557,-71.950519,-5,1
5850,Lyndon Center,VT,44.481915,-71.988258,-5,1
5851,Lyndonville,VT,44.541352,-72.02686,-5,1
5852,Newport,VT,44.951093,-72.303696,-5,1
5853,Morgan,VT,44.881758,-71.96653,-5,1
5855,Newport,VT,44.936237,-72.19921,-5,1
5857,Newport Center,VT,44.944231,-72.30054,-5,1
5858,North Concord,VT,44.498374,-71.83773,-5,1
5859,North Troy,VT,44.963802,-72.41782,-5,1
5860,Orleans,VT,44.815511,-72.15478,-5,1
5861,Passumpsic,VT,44.46239,-72.135804,-5,1
5862,Peacham,VT,44.46239,-72.135804,-5,1
5863,Saint Johnsbury Center,VT,44.503403,-71.972088,-5,1
5864,Stannard,VT,44.562138,-72.244107,-5,1
5866,Sheffield,VT,44.632918,-72.13245,-5,1
5867,Sutton,VT,44.653046,-72.04372,-5,1
5868,Troy,VT,44.902837,-72.408,-5,1
5871,West Burke,VT,44.673586,-71.95414,-5,1
5872,West Charleston,VT,44.865723,-72.04647,-5,1
5873,West Danville,VT,44.411321,-72.2123,-5,1
5874,Westfield,VT,44.876447,-72.42902,-5,1
5875,West Glover,VT,44.722453,-72.25602,-5,1
5892,Derby,VT,44.91454,-72.112619,-5,1
5901,Averill,VT,44.680771,-71.719436,-5,1
5902,Beecher Falls,VT,45.008398,-71.50628,-5,1
5903,Canaan,VT,44.972508,-71.59275,-5,1
5904,Gilman,VT,44.413715,-71.70906,-5,1
5905,Guildhall,VT,44.682269,-71.66238,-5,1
5906,Lunenburg,VT,44.458803,-71.7162,-5,1
5907,Norton,VT,44.959647,-71.81134,-5,1
5928,Derby Center,VT,44.95282,-72.135369,-5,1
5958,Mount Holly,VT,43.476669,-72.821555,-5,1
6001,Avon,CT,41.789698,-72.86431,-5,1
6002,Bloomfield,CT,41.832798,-72.72642,-5,1
6006,Windsor,CT,41.879637,-72.734271,-5,1
6010,Bristol,CT,41.682249,-72.93365,-5,1
6011,Bristol,CT,41.791776,-72.718832,-5,1
6013,Burlington,CT,41.758415,-72.94642,-5,1
6016,Broad Brook,CT,41.909097,-72.54393,-5,1
6018,Canaan,CT,42.02351,-73.31103,-5,1
6019,Canton,CT,41.834247,-72.89174,-5,1
6020,Canton Center,CT,41.864597,-72.91003,-5,1
6021,Colebrook,CT,42.027797,-73.11835,-5,1
6022,Collinsville,CT,41.832842,-72.92526,-5,1
6023,East Berlin,CT,41.612748,-72.72017,-5,1
6024,East Canaan,CT,42.010733,-73.26877,-5,1
6025,East Glastonbury,CT,41.688896,-72.534482,-5,1
6026,East Granby,CT,41.935501,-72.72718,-5,1
6027,East Hartland,CT,42.002345,-72.90922,-5,1
6028,East Windsor Hill,CT,41.859248,-72.603033,-5,1
6029,Ellington,CT,41.909147,-72.45026,-5,1
6030,Farmington,CT,41.791776,-72.718832,-5,1
6031,Falls Village,CT,41.948694,-73.3296,-5,1
6032,Farmington,CT,41.725195,-72.83032,-5,1
6033,Glastonbury,CT,41.707932,-72.57085,-5,1
6034,Farmington,CT,41.791776,-72.718832,-5,1
6035,Granby,CT,41.959713,-72.79826,-5,1
6037,Kensington,CT,41.619048,-72.76734,-5,1
6039,Lakeville,CT,41.951783,-73.43722,-5,1
6040,Manchester,CT,41.778888,-72.52384,-5,1
6041,Manchester,CT,41.794681,-72.564832,-5,1
6043,Bolton,CT,41.771265,-72.43669,-5,1
6045,Manchester,CT,41.791776,-72.718832,-5,1
6049,Melrose,CT,41.791776,-72.718832,-5,1
6050,New Britain,CT,41.666049,-72.778391,-5,1
6051,New Britain,CT,41.666249,-72.76996,-5,1
6052,New Britain,CT,41.659099,-72.80129,-5,1
6053,New Britain,CT,41.686949,-72.7908,-5,1
6057,New Hartford,CT,41.852712,-73.00492,-5,1
6058,Norfolk,CT,41.986861,-73.19437,-5,1
6059,North Canton,CT,41.937513,-72.92017,-5,1
6060,North Granby,CT,42.012195,-72.8445,-5,1
6061,Pine Meadow,CT,41.874382,-72.967958,-5,1
6062,Plainville,CT,41.671548,-72.86294,-5,1
6063,Pleasant Valley,CT,41.926696,-72.96783,-5,1
6064,Poquonock,CT,41.791776,-72.718832,-5,1
6065,Riverton,CT,41.961127,-73.01859,-5,1
6066,Vernon Rockville,CT,41.841615,-72.46708,-5,1
6067,Rocky Hill,CT,41.660949,-72.66098,-5,1
6068,Salisbury,CT,42.014673,-73.42408,-5,1
6069,Sharon,CT,41.866222,-73.46331,-5,1
6070,Simsbury,CT,41.874064,-72.81644,-5,1
6071,Somers,CT,41.995851,-72.45336,-5,1
6072,Somersville,CT,41.976466,-72.490593,-5,1
6073,South Glastonbury,CT,41.660899,-72.56887,-5,1
6074,South Windsor,CT,41.836665,-72.56076,-5,1
6075,Stafford,CT,41.81152,-72.308779,-5,1
6076,Stafford Springs,CT,41.979871,-72.27863,-5,1
6077,Staffordville,CT,41.991645,-72.257735,-5,1
6078,Suffield,CT,41.985946,-72.63897,-5,1
6079,Taconic,CT,42.032012,-73.403763,-5,1
6080,Suffield,CT,41.948597,-72.628802,-5,1
6081,Tariffville,CT,41.907114,-72.76831,-5,1
6082,Enfield,CT,41.987238,-72.56365,-5,1
6083,Enfield,CT,41.791776,-72.718832,-5,1
6084,Tolland,CT,41.87688,-72.36806,-5,1
6085,Unionville,CT,41.749832,-72.8898,-5,1
6087,Unionville,CT,41.757616,-72.884953,-5,1
6088,East Windsor,CT,41.908464,-72.60547,-5,1
6089,Weatogue,CT,41.839731,-72.81974,-5,1
6090,West Granby,CT,41.953596,-72.85242,-5,1
6091,West Hartland,CT,42.002748,-72.98906,-5,1
6092,West Simsbury,CT,41.861297,-72.86055,-5,1
6093,West Suffield,CT,42.019907,-72.73357,-5,1
6094,Winchester Center,CT,41.896321,-73.146312,-5,1
6095,Windsor,CT,41.857303,-72.66654,-5,1
6096,Windsor Locks,CT,41.926997,-72.64688,-5,1
6098,Winsted,CT,41.925967,-73.06944,-5,1
6101,Hartford,CT,41.78007,-72.677099,-5,1
6102,Hartford,CT,41.791776,-72.718832,-5,1
6103,Hartford,CT,41.767049,-72.67433,-5,1
6104,Hartford,CT,41.791776,-72.718832,-5,1
6105,Hartford,CT,41.771166,-72.70255,-5,1
6106,Hartford,CT,41.7469,-72.69593,-5,1
6107,W Hartford,CT,41.75275,-72.7546,-5,1
6108,East Hartford,CT,41.778316,-72.62313,-5,1
6109,Wethersfield,CT,41.702049,-72.6747,-5,1
6110,W Hartford,CT,41.7313,-72.73374,-5,1
6111,Newington,CT,41.688899,-72.73101,-5,1
6112,Hartford,CT,41.793299,-72.6954,-5,1
6114,Hartford,CT,41.7387,-72.67889,-5,1
6115,Hartford,CT,41.758849,-72.679387,-5,1
6117,W Hartford,CT,41.791399,-72.74853,-5,1
6118,East Hartford,CT,41.745349,-72.60807,-5,1
6119,W Hartford,CT,41.76255,-72.72839,-5,1
6120,Hartford,CT,41.784794,-72.67378,-5,1
6123,Hartford,CT,41.791776,-72.718832,-5,1
6126,Hartford,CT,41.791776,-72.718832,-5,1
6127,W Hartford,CT,41.791776,-72.718832,-5,1
6128,East Hartford,CT,41.791776,-72.718832,-5,1
6129,Wethersfield,CT,41.791776,-72.718832,-5,1
6131,Newington,CT,41.791776,-72.718832,-5,1
6132,Hartford,CT,41.791776,-72.718832,-5,1
6133,W Hartford,CT,41.791776,-72.718832,-5,1
6134,Hartford,CT,41.791776,-72.718832,-5,1
6137,W Hartford,CT,41.791776,-72.718832,-5,1
6138,East Hartford,CT,41.791776,-72.718832,-5,1
6140,Hartford,CT,41.791776,-72.718832,-5,1
6141,Hartford,CT,41.791776,-72.718832,-5,1
6142,Hartford,CT,41.791776,-72.718832,-5,1
6143,Hartford,CT,41.791776,-72.718832,-5,1
6144,Hartford,CT,41.791776,-72.718832,-5,1
6145,Hartford,CT,41.791776,-72.718832,-5,1
6146,Hartford,CT,41.791776,-72.718832,-5,1
6147,Hartford,CT,41.791776,-72.718832,-5,1
6150,Hartford,CT,41.791776,-72.718832,-5,1
6151,Hartford,CT,41.791776,-72.718832,-5,1
6152,Hartford,CT,41.791776,-72.718832,-5,1
6153,Hartford,CT,41.791776,-72.718832,-5,1
6154,Hartford,CT,41.771499,-72.686687,-5,1
6155,Hartford,CT,41.76928,-72.686465,-5,1
6156,Hartford,CT,41.767949,-72.690687,-5,1
6160,Hartford,CT,41.766499,-72.693337,-5,1
6161,Hartford,CT,41.766049,-72.671837,-5,1
6167,Hartford,CT,41.791776,-72.718832,-5,1
6176,Hartford,CT,41.791776,-72.718832,-5,1
6180,Hartford,CT,41.791776,-72.718832,-5,1
6183,Hartford,CT,41.763849,-72.673037,-5,1
6199,Hartford,CT,41.927447,-72.680386,-5,1
6226,Willimantic,CT,41.714867,-72.20934,-5,1
6230,Abington,CT,41.847302,-72.02528,-5,1
6231,Amston,CT,41.629818,-72.36419,-5,1
6232,Andover,CT,41.737015,-72.37151,-5,1
6233,Ballouville,CT,41.831565,-72.020137,-5,1
6234,Brooklyn,CT,41.782474,-71.95989,-5,1
6235,Chaplin,CT,41.809166,-72.11274,-5,1
6237,Columbia,CT,41.702777,-72.29349,-5,1
6238,Coventry,CT,41.778651,-72.33137,-5,1
6239,Danielson,CT,41.799111,-71.87594,-5,1
6241,Dayville,CT,41.850225,-71.85749,-5,1
6242,Eastford,CT,41.90913,-72.09527,-5,1
6243,East Killingly,CT,41.844885,-71.818941,-5,1
6244,East Woodstock,CT,41.984327,-71.981045,-5,1
6245,Fabyan,CT,42.019776,-71.941669,-5,1
6246,Grosvenor Dale,CT,41.971116,-71.891732,-5,1
6247,Hampton,CT,41.767929,-72.06127,-5,1
6248,Hebron,CT,41.683399,-72.40144,-5,1
6249,Lebanon,CT,41.618403,-72.24215,-5,1
6250,Mansfield Center,CT,41.768455,-72.20007,-5,1
6251,Mansfield Depot,CT,41.799326,-72.306526,-5,1
6254,North Franklin,CT,41.609066,-72.14439,-5,1
6255,North Grosvenordale,CT,41.989579,-71.89659,-5,1
6256,North Windham,CT,41.758713,-72.13964,-5,1
6258,Pomfret,CT,41.889048,-71.968232,-5,1
6259,Pomfret Center,CT,41.876565,-71.98252,-5,1
6260,Putnam,CT,41.913816,-71.88434,-5,1
6262,Quinebaug,CT,42.022904,-71.94671,-5,1
6263,Rogers,CT,41.839051,-71.90634,-5,1
6264,Scotland,CT,41.693435,-72.09891,-5,1
6265,South Willington,CT,41.81152,-72.308779,-5,1
6266,South Windham,CT,41.670349,-72.16028,-5,1
6267,South Woodstock,CT,41.943902,-71.945253,-5,1
6268,Storrs Mansfield,CT,41.806041,-72.26127,-5,1
6269,Storrs Mansfield,CT,41.80743,-72.25025,-5,1
6277,Thompson,CT,41.972782,-71.83969,-5,1
6278,Ashford,CT,41.895108,-72.17674,-5,1
6279,Willington,CT,41.896875,-72.27456,-5,1
6280,Windham,CT,41.697765,-72.14671,-5,1
6281,Woodstock,CT,41.971403,-71.99872,-5,1
6282,Woodstock Valley,CT,41.943199,-72.0728,-5,1
6320,New London,CT,41.352498,-72.10338,-5,1
6330,Baltic,CT,41.634556,-72.06549,-5,1
6331,Canterbury,CT,41.697123,-72.0029,-5,1
6332,Central Village,CT,41.725694,-71.909019,-5,1
6333,East Lyme,CT,41.371913,-72.2269,-5,1
6334,Bozrah,CT,41.543559,-72.17684,-5,1
6335,Gales Ferry,CT,41.426775,-72.07227,-5,1
6336,Gilman,CT,41.577198,-72.20036,-5,1
6337,Glasgo,CT,41.559873,-71.889199,-5,1
6339,Ledyard,CT,41.449482,-71.98233,-5,1
6340,Groton,CT,41.345331,-72.04524,-5,1
6349,Groton,CT,41.39973,-72.090357,-5,1
6350,Hanover,CT,41.644546,-72.06769,-5,1
6351,Jewett City,CT,41.604341,-71.97599,-5,1
6353,Montville,CT,41.452548,-72.137471,-5,1
6354,Moosup,CT,41.71836,-71.87098,-5,1
6355,Mystic,CT,41.360798,-71.97281,-5,1
6357,Niantic,CT,41.319649,-72.21064,-5,1
6359,North Stonington,CT,41.456189,-71.86813,-5,1
6360,Norwich,CT,41.533848,-72.06232,-5,1
6365,Preston,CT,41.509586,-71.96621,-5,1
6370,Oakdale,CT,41.464274,-72.19551,-5,1
6371,Old Lyme,CT,41.339421,-72.31008,-5,1
6372,Old Mystic,CT,41.388216,-71.949548,-5,1
6373,Oneco,CT,41.678897,-71.79952,-5,1
6374,Plainfield,CT,41.684777,-71.91911,-5,1
6375,Quaker Hill,CT,41.401398,-72.11444,-5,1
6376,South Lyme,CT,41.294797,-72.25602,-5,1
6377,Sterling,CT,41.730575,-71.81845,-5,1
6378,Stonington,CT,41.351307,-71.91317,-5,1
6379,Pawcatuck,CT,41.375701,-71.84876,-5,1
6380,Taftville,CT,41.566298,-72.05148,-5,1
6382,Uncasville,CT,41.457198,-72.11459,-5,1
6383,Versailles,CT,41.601648,-72.04037,-5,1
6384,Voluntown,CT,41.5787,-71.85668,-5,1
6385,Waterford,CT,41.347948,-72.14762,-5,1
6386,Waterford,CT,41.464758,-72.127301,-5,1
6387,Wauregan,CT,41.744527,-71.913339,-5,1
6388,West Mystic,CT,41.344098,-71.976467,-5,1
6389,Yantic,CT,41.559648,-72.122672,-5,1
6390,Fishers Island,NY,41.261936,-72.00708,-5,1
6401,Ansonia,CT,41.34269,-73.07446,-5,1
6403,Beacon Falls,CT,41.432936,-73.06453,-5,1
6404,Botsford,CT,41.165097,-73.129186,-5,1
6405,Branford,CT,41.277763,-72.80542,-5,1
6408,Cheshire,CT,41.365709,-72.927507,-5,1
6409,Centerbrook,CT,41.353453,-72.41604,-5,1
6410,Cheshire,CT,41.507049,-72.90489,-5,1
6411,Cheshire,CT,41.550097,-72.922235,-5,1
6412,Chester,CT,41.408775,-72.47213,-5,1
6413,Clinton,CT,41.288599,-72.52728,-5,1
6414,Cobalt,CT,41.566668,-72.558055,-5,1
6415,Colchester,CT,41.56033,-72.33795,-5,1
6416,Cromwell,CT,41.612046,-72.66998,-5,1
6417,Deep River,CT,41.37934,-72.44578,-5,1
6418,Derby,CT,41.323005,-73.08433,-5,1
6419,Killingworth,CT,41.380594,-72.57637,-5,1
6420,Salem,CT,41.485469,-72.25445,-5,1
6422,Durham,CT,41.461639,-72.68733,-5,1
6423,East Haddam,CT,41.468451,-72.40615,-5,1
6424,East Hampton,CT,41.573008,-72.5078,-5,1
6426,Essex,CT,41.351598,-72.39787,-5,1
6430,Fairfield,CT,41.163445,-73.2629,-5,1
6431,Fairfield,CT,41.219093,-73.252696,-5,1
6432,Fairfield,CT,41.189646,-73.23576,-5,1
6436,Greens Farms,CT,41.308873,-73.363661,-5,1
6437,Guilford,CT,41.31353,-72.69791,-5,1
6438,Haddam,CT,41.45307,-72.50345,-5,1
6439,Hadlyme,CT,41.421198,-72.414095,-5,1
6440,Hawleyville,CT,41.308873,-73.363661,-5,1
6441,Higganum,CT,41.468654,-72.57956,-5,1
6442,Ivoryton,CT,41.345099,-72.44392,-5,1
6443,Madison,CT,41.298648,-72.60938,-5,1
6444,Marion,CT,41.791776,-72.718832,-5,1
6447,Marlborough,CT,41.637066,-72.46252,-5,1
6450,Meriden,CT,41.532048,-72.78145,-5,1
6451,Meriden,CT,41.536048,-72.81973,-5,1
6454,Meriden,CT,41.365709,-72.927507,-5,1
6455,Middlefield,CT,41.514383,-72.7183,-5,1
6456,Middle Haddam,CT,41.538017,-72.525208,-5,1
6457,Middletown,CT,41.553672,-72.6632,-5,1
6459,Middletown,CT,41.556463,-72.658179,-5,1
6460,Milford,CT,41.21953,-73.0554,-5,1
6467,Milldale,CT,41.565697,-72.903746,-5,1
6468,Monroe,CT,41.336046,-73.22241,-5,1
6469,Moodus,CT,41.506499,-72.44479,-5,1
6470,Newtown,CT,41.398462,-73.31474,-5,1
6471,North Branford,CT,41.332197,-72.77214,-5,1
6472,Northford,CT,41.399873,-72.77975,-5,1
6473,North Haven,CT,41.378447,-72.85897,-5,1
6474,North Westchester,CT,41.464758,-72.127301,-5,1
6475,Old Saybrook,CT,41.289348,-72.38285,-5,1
6477,Orange,CT,41.279547,-73.02541,-5,1
6478,Oxford,CT,41.428163,-73.12729,-5,1
6479,Plantsville,CT,41.575847,-72.89696,-5,1
6480,Portland,CT,41.588297,-72.60384,-5,1
6481,Rockfall,CT,41.536643,-72.69782,-5,1
6482,Sandy Hook,CT,41.411536,-73.24888,-5,1
6483,Seymour,CT,41.386584,-73.0792,-5,1
6484,Shelton,CT,41.306396,-73.1292,-5,1
6487,South Britain,CT,41.365709,-72.927507,-5,1
6488,Southbury,CT,41.475263,-73.22184,-5,1
6489,Southington,CT,41.612298,-72.87103,-5,1
6490,Southport,CT,41.140646,-73.28791,-5,1
6491,Stevenson,CT,41.386646,-73.187207,-5,1
6492,Wallingford,CT,41.457711,-72.81704,-5,1
6493,Wallingford,CT,41.365709,-72.927507,-5,1
6494,Wallingford,CT,41.365709,-72.927507,-5,1
6497,Stratford,CT,41.207146,-73.130503,-5,1
6498,Westbrook,CT,41.289499,-72.46087,-5,1
6501,New Haven,CT,41.365709,-72.927507,-5,1
6502,New Haven,CT,41.365709,-72.927507,-5,1
6503,New Haven,CT,41.365709,-72.927507,-5,1
6504,New Haven,CT,41.304697,-72.93561,-5,1
6505,New Haven,CT,41.305721,-72.779901,-5,1
6506,New Haven,CT,41.365709,-72.927507,-5,1
6507,New Haven,CT,41.365709,-72.927507,-5,1
6508,New Haven,CT,41.365709,-72.927507,-5,1
6509,New Haven,CT,41.365709,-72.927507,-5,1
6510,New Haven,CT,41.306197,-72.92479,-5,1
6511,New Haven,CT,41.317197,-72.92798,-5,1
6512,East Haven,CT,41.276497,-72.87412,-5,1
6513,New Haven,CT,41.315797,-72.8803,-5,1
6514,Hamden,CT,41.357947,-72.93765,-5,1
6515,New Haven,CT,41.327997,-72.96902,-5,1
